사용일자,3호선,4호선,합계
2020-06-27,0,13627,13627
2020-06-28,0,7817,7817
2020-06-29,0,27729,27729
2020-06-30,0,27768,27768
2020-07-01,0,28859,28859
2020-07-02,0,28831,28831
2020-07-03,0,29034,29034
2020-07-04,0,12328,12328
2020-07-05,0,7021,7021
2020-07-06,0,27519,27519
2020-07-07,0,28211,28211
2020-07-08,0,28272,28272
2020-07-09,0,28454,28454
2020-07-10,0,28232,28232
2020-07-11,0,12675,12675
2020-07-12,0,6730,6730
2020-07-13,0,26701,26701
2020-07-14,0,28007,28007
2020-07-15,0,28606,28606
2020-07-16,0,28543,28543
2020-07-17,0,28723,28723
2020-07-18,0,12454,12454
2020-07-19,0,6158,6158
2020-07-20,0,27008,27008
2020-07-21,0,28292,28292
2020-07-22,0,27697,27697
2020-07-23,0,27567,27567
2020-07-24,0,27991,27991
2020-07-25,0,12664,12664
2020-07-26,0,6964,6964
2020-07-27,0,27004,27004
2020-07-28,0,27801,27801
2020-07-29,0,26922,26922
2020-07-30,0,27639,27639
2020-07-31,0,27699,27699
2020-08-01,0,9504,9504
2020-08-02,0,5667,5667
2020-08-03,0,21709,21709
2020-08-04,0,23157,23157
2020-08-05,0,24517,24517
2020-08-06,0,27146,27146
2020-08-07,0,27976,27976
2020-08-08,0,11830,11830
2020-08-09,0,5948,5948
2020-08-10,0,26217,26217
2020-08-11,0,26755,26755
2020-08-12,0,27793,27793
2020-08-13,0,28025,28025
2020-08-14,0,27069,27069
2020-08-15,0,9652,9652
2020-08-16,0,7128,7128
2020-08-17,0,11465,11465
2020-08-18,0,26080,26080
2020-08-19,0,24868,24868
2020-08-20,0,24758,24758
2020-08-21,0,23983,23983
2020-08-22,0,7993,7993
2020-08-23,0,4810,4810
2020-08-24,0,23269,23269
2020-08-25,0,23491,23491
2020-08-26,0,23601,23601
2020-08-27,0,21957,21957
2020-08-28,0,23307,23307
2020-08-29,0,7649,7649
2020-08-30,0,4195,4195
2020-08-31,0,22582,22582
2020-09-01,0,22109,22109
2020-09-02,0,21605,21605
2020-09-03,0,21405,21405
2020-09-04,0,23029,23029
2020-09-05,0,8246,8246
2020-09-06,0,4611,4611
2020-09-07,0,21527,21527
2020-09-08,0,23483,23483
2020-09-09,0,23024,23024
2020-09-10,0,23290,23290
2020-09-11,0,23555,23555
2020-09-12,0,8442,8442
2020-09-13,0,5487,5487
2020-09-14,0,24558,24558
2020-09-15,0,25057,25057
2020-09-16,0,25298,25298
2020-09-17,0,25550,25550
2020-09-18,0,25976,25976
2020-09-19,0,10745,10745
2020-09-20,0,6352,6352
2020-09-21,0,26041,26041
2020-09-22,0,26322,26322
2020-09-23,0,26630,26630
2020-09-24,0,26838,26838
2020-09-25,0,27315,27315
2020-09-26,0,11430,11430
2020-09-27,0,6927,6927
2020-09-28,0,26311,26311
2020-09-29,0,24574,24574
2020-09-30,0,5089,5089
2020-10-01,0,4159,4159
2020-10-02,0,5723,5723
2020-10-03,0,7335,7335
2020-10-04,0,6351,6351
2020-10-05,0,26111,26111
2020-10-06,0,27087,27087
2020-10-07,0,27225,27225
2020-10-08,0,28139,28139
2020-10-09,0,11314,11314
2020-10-10,0,11487,11487
2020-10-11,0,6984,6984
2020-10-12,0,27296,27296
2020-10-13,0,28138,28138
2020-10-14,0,27885,27885
2020-10-15,0,28138,28138
2020-10-16,0,28515,28515
2020-10-17,0,13099,13099
2020-10-18,0,7800,7800
2020-10-19,0,27341,27341
2020-10-20,0,28068,28068
2020-10-21,0,27789,27789
2020-10-22,0,28505,28505
2020-10-23,0,29082,29082
2020-10-24,0,14532,14532
2020-10-25,0,8322,8322
2020-10-26,0,27729,27729
2020-10-27,0,28699,28699
2020-10-28,0,29031,29031
2020-10-29,0,29265,29265
2020-10-30,0,29831,29831
2020-10-31,0,15411,15411
2020-11-01,0,7932,7932
2020-11-02,0,28139,28139
2020-11-03,0,28913,28913
2020-11-04,0,28530,28530
2020-11-05,0,29025,29025
2020-11-06,0,29422,29422
2020-11-07,0,16123,16123
2020-11-08,0,10453,10453
2020-11-09,0,27892,27892
2020-11-10,0,29132,29132
2020-11-11,0,29605,29605
2020-11-12,0,29250,29250
2020-11-13,0,29275,29275
2020-11-14,0,14540,14540
2020-11-15,0,8787,8787
2020-11-16,0,27739,27739
2020-11-17,0,28220,28220
2020-11-18,0,28144,28144
2020-11-19,0,27536,27536
2020-11-20,0,28329,28329
2020-11-21,0,12418,12418
2020-11-22,0,7105,7105
2020-11-23,0,26607,26607
2020-11-24,0,25827,25827
2020-11-25,0,26433,26433
2020-11-26,0,25510,25510
2020-11-27,0,25094,25094
2020-11-28,0,10106,10106
2020-11-29,0,5377,5377
2020-11-30,0,24926,24926
2020-12-01,0,24877,24877
2020-12-02,0,25099,25099
2020-12-03,0,24941,24941
2020-12-04,0,25345,25345
2020-12-05,0,9569,9569
2020-12-06,0,6993,6993
2020-12-07,0,24401,24401
2020-12-08,0,24142,24142
2020-12-09,0,24014,24014
2020-12-10,0,24056,24056
2020-12-11,0,23945,23945
2020-12-12,0,8853,8853
2020-12-13,0,4765,4765
2020-12-14,0,22557,22557
2020-12-15,0,22745,22745
2020-12-16,0,22456,22456
2020-12-17,0,22697,22697
2020-12-18,0,22972,22972
2020-12-19,0,8117,8117
2020-12-20,0,4391,4391
2020-12-21,0,22752,22752
2020-12-22,0,22978,22978
2020-12-23,0,23079,23079
2020-12-24,0,22137,22137
2020-12-25,0,5633,5633
2020-12-26,0,6589,6589
2020-12-27,0,4138,4138
2020-12-28,0,22367,22367
2020-12-29,0,22575,22575
2020-12-30,0,21731,21731
2020-12-31,0,19849,19849
2021-01-01,0,3421,3421
2021-01-02,0,5809,5809
2021-01-03,0,3934,3934
2021-01-04,0,23061,23061
2021-01-05,0,22992,22992
2021-01-06,0,22797,22797
2021-01-07,0,22806,22806
2021-01-08,0,22023,22023
2021-01-09,0,7806,7806
2021-01-10,0,5230,5230
2021-01-11,0,23319,23319
2021-01-12,0,23697,23697
2021-01-13,0,24169,24169
2021-01-14,0,23766,23766
2021-01-15,0,23804,23804
2021-01-16,0,8554,8554
