사용일자,3호선,6호선,합계
2021-05-21,13023,3646,16669
2021-05-22,8500,2370,10870
2021-05-23,5891,1539,7430
2021-05-24,12769,3613,16382
2021-05-25,12677,3658,16335
2021-05-26,12878,3723,16601
2021-05-27,12447,3534,15981
2021-05-28,12625,3714,16339
2021-05-29,8164,2241,10405
2021-05-30,6120,1512,7632
2021-05-31,12202,3555,15757
2021-06-01,12375,3567,15942
2021-06-02,12642,3527,16169
2021-06-03,12158,3499,15657
2021-06-04,12977,3877,16854
2021-06-05,8284,2486,10770
2021-06-06,6054,1486,7540
2021-06-07,12184,3574,15758
2021-06-08,12746,3562,16308
2021-06-09,12512,3557,16069
2021-06-10,12834,3630,16464
2021-06-11,12574,3620,16194
2021-06-12,8284,2218,10502
2021-06-13,5947,1583,7530
2021-06-14,12472,3506,15978
2021-06-15,12395,3510,15905
2021-06-16,12780,3566,16346
2021-06-17,12648,3581,16229
2021-06-18,12763,3577,16340
2021-06-19,8372,2431,10803
2021-06-20,6030,1588,7618
2021-06-21,12848,3689,16537
2021-06-22,12894,3597,16491
2021-06-23,12927,3636,16563
2021-06-24,13049,3727,16776
2021-06-25,13449,3870,17319
2021-06-26,8172,2392,10564
2021-06-27,6327,1665,7992
2021-06-28,12739,3740,16479
2021-06-29,13131,3803,16934
2021-06-30,13098,3759,16857
2021-07-01,13175,3715,16890
2021-07-02,13388,3844,17232
2021-07-03,8035,2258,10293
2021-07-04,5392,1452,6844
2021-07-05,13015,3669,16684
2021-07-06,13025,3714,16739
2021-07-07,12757,3613,16370
2021-07-08,12312,3472,15784
2021-07-09,12411,3592,16003
2021-07-10,7233,2053,9286
2021-07-11,4760,1372,6132
2021-07-12,11075,3195,14270
2021-07-13,10964,3195,14159
2021-07-14,10796,3090,13886
2021-07-15,10579,3128,13707
2021-07-16,10786,3217,14003
2021-07-17,6501,1862,8363
2021-07-18,4458,1218,5676
2021-07-19,10700,3099,13799
2021-07-20,10910,3135,14045
2021-07-21,10884,3059,13943
2021-07-22,10557,3022,13579
2021-07-23,10835,3128,13963
2021-07-24,6437,1750,8187
2021-07-25,4229,1139,5368
2021-07-26,10686,3052,13738
2021-07-27,10543,3105,13648
2021-07-28,10728,3030,13758
2021-07-29,10459,3061,13520
2021-07-30,10801,3091,13892
2021-07-31,6288,1826,8114
2021-08-01,4207,1231,5438
2021-08-02,10137,3073,13210
2021-08-03,10210,2970,13180
2021-08-04,10402,2964,13366
2021-08-05,10577,3138,13715
2021-08-06,10650,3135,13785
2021-08-07,6732,1808,8540
2021-08-08,4465,1206,5671
2021-08-09,10812,3117,13929
2021-08-10,11099,3120,14219
2021-08-11,10870,3128,13998
2021-08-12,10742,2986,13728
2021-08-13,10915,3160,14075
2021-08-14,6697,1896,8593
2021-08-15,4720,1315,6035
2021-08-16,6953,1882,8835
2021-08-17,11532,3143,14675
2021-08-18,10970,3171,14141
2021-08-19,11314,3256,14570
2021-08-20,11859,3327,15186
2021-08-21,6244,1804,8048
2021-08-22,5023,1398,6421
2021-08-23,11333,3207,14540
2021-08-24,11278,3208,14486
2021-08-25,11736,3349,15085
2021-08-26,11668,3422,15090
2021-08-27,11662,3223,14885
2021-08-28,7499,2089,9588
2021-08-29,5118,1332,6450
2021-08-30,11811,3263,15074
2021-08-31,11580,3095,14675
2021-09-01,11750,3182,14932
2021-09-02,11953,3315,15268
2021-09-03,12186,3511,15697
2021-09-04,7716,2179,9895
2021-09-05,5521,1424,6945
2021-09-06,12091,3346,15437
2021-09-07,11454,3146,14600
2021-09-08,12424,3457,15881
2021-09-09,12249,3386,15635
2021-09-10,12473,3540,16013
2021-09-11,8028,2193,10221
2021-09-12,5666,1443,7109
2021-09-13,12421,3491,15912
2021-09-14,12497,3443,15940
2021-09-15,13060,3449,16509
2021-09-16,12895,3541,16436
2021-09-17,12977,3623,16600
2021-09-18,7222,2025,9247
2021-09-19,4977,1296,6273
2021-09-20,4185,1031,5216
2021-09-21,3554,878,4432
2021-09-22,5055,1164,6219
2021-09-23,11769,3097,14866
2021-09-24,12349,3493,15842
2021-09-25,7687,2163,9850
2021-09-26,5501,1475,6976
2021-09-27,12208,3515,15723
2021-09-28,12232,3502,15734
2021-09-29,11911,3268,15179
2021-09-30,12241,3473,15714
2021-10-01,12367,3571,15938
2021-10-02,7962,2155,10117
2021-10-03,5884,1504,7388
2021-10-04,7089,2122,9211
2021-10-05,12448,3406,15854
2021-10-06,12172,3446,15618
2021-10-07,12309,3471,15780
2021-10-08,12676,3647,16323
2021-10-09,7079,1857,8936
2021-10-10,5467,1467,6934
2021-10-11,7326,2151,9477
2021-10-12,12724,3529,16253
2021-10-13,12723,3551,16274
2021-10-14,12847,3560,16407
2021-10-15,12868,3814,16682
2021-10-16,8278,2488,10766
2021-10-17,5583,1471,7054
2021-10-18,12191,3685,15876
2021-10-19,12275,3756,16031
2021-10-20,13030,3801,16831
2021-10-21,12749,3790,16539
2021-10-22,12998,3994,16992
2021-10-23,8487,2496,10983
2021-10-24,6141,1656,7797
2021-10-25,12749,3813,16562
2021-10-26,12812,3792,16604
2021-10-27,13084,3791,16875
2021-10-28,12970,3809,16779
2021-10-29,13446,4142,17588
2021-10-30,8734,2956,11690
2021-10-31,6349,1985,8334
2021-11-01,12645,3824,16469
2021-11-02,13010,4010,17020
2021-11-03,13070,3853,16923
2021-11-04,12869,3731,16600
2021-11-05,13235,3862,17097
2021-11-06,8660,2529,11189
2021-11-07,6586,1775,8361
2021-11-08,12069,3461,15530
2021-11-09,12662,3505,16167
2021-11-10,13196,3732,16928
2021-11-11,12807,3782,16589
2021-11-12,13194,3830,17024
2021-11-13,8699,2580,11279
2021-11-14,6367,1692,8059
2021-11-15,12335,3627,15962
2021-11-16,12706,3659,16365
2021-11-17,13010,3807,16817
2021-11-18,12485,3477,15962
2021-11-19,12935,3772,16707
2021-11-20,8532,2472,11004
2021-11-21,6185,1625,7810
2021-11-22,12543,3575,16118
2021-11-23,12702,3612,16314
2021-11-24,13056,3584,16640
2021-11-25,13105,3668,16773
2021-11-26,13674,3821,17495
2021-11-27,8568,2498,11066
2021-11-28,6236,1597,7833
2021-11-29,12684,3591,16275
2021-11-30,12156,3507,15663
2021-12-01,13018,3515,16533
2021-12-02,12516,3565,16081
2021-12-03,13343,3724,17067
2021-12-04,8119,2315,10434
2021-12-05,5905,1509,7414
2021-12-06,12430,3535,15965
2021-12-07,12531,3619,16150
2021-12-08,12527,3654,16181
2021-12-09,12266,3556,15822
2021-12-10,12859,3632,16491
2021-12-11,8032,2464,10496
2021-12-12,5764,1536,7300
2021-12-13,11938,3495,15433
2021-12-14,12182,3461,15643
2021-12-15,12345,3412,15757
2021-12-16,12334,3586,15920
2021-12-17,12533,3660,16193
2021-12-18,8179,2244,10423
2021-12-19,5896,1515,7411
2021-12-20,12111,3501,15612
2021-12-21,12580,3715,16295
2021-12-22,12787,3568,16355
2021-12-23,12600,3533,16133
2021-12-24,12602,3654,16256
2021-12-25,6204,1671,7875
2021-12-26,4924,1263,6187
2021-12-27,11520,3289,14809
2021-12-28,11952,3413,15365
2021-12-29,12684,3636,16320
2021-12-30,12020,3543,15563
2021-12-31,11236,3142,14378
2022-01-01,4528,1206,5734
2022-01-02,5522,1418,6940
2022-01-03,11471,3323,14794
2022-01-04,11983,3471,15454
2022-01-05,11967,3425,15392
2022-01-06,12059,3431,15490
2022-01-07,12444,3513,15957
2022-01-08,7981,2366,10347
2022-01-09,5787,1561,7348
2022-01-10,12005,3395,15400
2022-01-11,12046,3455,15501
2022-01-12,11926,3436,15362
2022-01-13,12102,3430,15532
2022-01-14,12357,3587,15944
2022-01-15,7913,2428,10341
2022-01-16,5949,1681,7630
2022-01-17,12114,3527,15641
2022-01-18,12164,3443,15607
2022-01-19,12748,3710,16458
2022-01-20,12236,3669,15905
2022-01-21,12689,3779,16468
2022-01-22,8256,2492,10748
2022-01-23,5955,1639,7594
2022-01-24,12335,3543,15878
2022-01-25,13033,3609,16642
2022-01-26,12453,3501,15954
2022-01-27,12382,3556,15938
2022-01-28,12076,3537,15613
2022-01-29,6776,2087,8863
2022-01-30,4986,1416,6402
2022-01-31,3747,1147,4894
2022-02-01,3714,1041,4755
2022-02-02,4860,1244,6104
2022-02-03,11084,3210,14294
2022-02-04,11625,3492,15117
2022-02-05,7247,2041,9288
2022-02-06,5241,1465,6706
2022-02-07,11801,3452,15253
2022-02-08,11819,3358,15177
2022-02-09,12013,3380,15393
2022-02-10,11998,3366,15364
2022-02-11,12329,3535,15864
2022-02-12,7712,2341,10053
2022-02-13,5753,1569,7322
2022-02-14,11585,3376,14961
2022-02-15,11506,3336,14842
2022-02-16,11420,3316,14736
2022-02-17,11249,3190,14439
2022-02-18,11551,3360,14911
2022-02-19,7616,2292,9908
2022-02-20,5446,1432,6878
2022-02-21,11231,3230,14461
2022-02-22,11231,3246,14477
2022-02-23,11295,3196,14491
2022-02-24,11120,3252,14372
2022-02-25,11731,3376,15107
2022-02-26,7334,2222,9556
2022-02-27,5467,1581,7048
2022-02-28,10942,3237,14179
2022-03-01,5842,1602,7444
2022-03-02,11841,3298,15139
2022-03-03,11708,3356,15064
2022-03-04,11898,3420,15318
2022-03-05,7367,2230,9597
2022-03-06,5450,1472,6922
2022-03-07,11484,3348,14832
2022-03-08,11954,3322,15276
2022-03-09,6220,1820,8040
2022-03-10,11234,3159,14393
2022-03-11,11592,3381,14973
2022-03-12,7635,2153,9788
2022-03-13,4836,1221,6057
2022-03-14,11145,3000,14145
2022-03-15,11345,3163,14508
2022-03-16,11289,3138,14427
2022-03-17,11204,3249,14453
2022-03-18,11339,3346,14685
2022-03-19,6789,2044,8833
2022-03-20,5524,1408,6932
2022-03-21,11187,3189,14376
2022-03-22,11424,3342,14766
2022-03-23,11469,3157,14626
2022-03-24,11567,3290,14857
2022-03-25,12283,3472,15755
2022-03-26,7324,2263,9587
2022-03-27,5889,1578,7467
2022-03-28,11669,3391,15060
2022-03-29,11975,3377,15352
2022-03-30,11882,3311,15193
2022-03-31,11707,3347,15054
2022-04-01,12476,3578,16054
2022-04-02,8362,2508,10870
2022-04-03,6218,1483,7701
2022-04-04,12157,3519,15676
2022-04-05,12225,3563,15788
2022-04-06,12528,3602,16130
2022-04-07,12419,3534,15953
2022-04-08,12864,3810,16674
2022-04-09,8516,2537,11053
2022-04-10,6513,1738,8251
2022-04-11,12360,3597,15957
2022-04-12,12545,3603,16148
2022-04-13,12467,3544,16011
2022-04-14,12614,3592,16206
2022-04-15,13300,3892,17192
2022-04-16,8996,2645,11641
2022-04-17,6611,1738,8349
2022-04-18,12541,3714,16255
2022-04-19,13092,3483,16575
2022-04-20,12992,3566,16558
2022-04-21,15316,3993,19309
2022-04-22,13181,3946,17127
2022-04-23,8960,2653,11613
2022-04-24,6564,1671,8235
2022-04-25,12849,3643,16492
2022-04-26,13213,3676,16889
2022-04-27,13536,3657,17193
2022-04-28,13313,3748,17061
2022-04-29,13966,3927,17893
2022-04-30,9669,2705,12374
2022-05-01,7336,2015,9351
2022-05-02,13310,3721,17031
2022-05-03,13599,3937,17536
2022-05-04,14028,4016,18044
2022-05-05,7149,2114,9263
2022-05-06,12302,3597,15899
2022-05-07,8398,2508,10906
2022-05-08,6833,1791,8624
2022-05-09,13454,3886,17340
2022-05-10,13805,3889,17694
2022-05-11,13678,3868,17546
2022-05-12,13622,3924,17546
2022-05-13,14158,4103,18261
2022-05-14,9914,2916,12830
2022-05-15,7557,2092,9649
2022-05-16,13458,3923,17381
2022-05-17,13697,3880,17577
2022-05-18,13770,3851,17621
2022-05-19,13949,3992,17941
2022-05-20,14225,4201,18426
2022-05-21,10011,2815,12826
2022-05-22,7538,2022,9560
2022-05-23,13181,3852,17033
2022-05-24,13964,3906,17870
2022-05-25,14151,4100,18251
2022-05-26,13835,4007,17842
2022-05-27,14175,4085,18260
2022-05-28,9525,2785,12310
2022-05-29,6962,1844,8806
2022-05-30,13432,3932,17364
2022-05-31,14042,3955,17997
2022-06-01,7930,2282,10212
2022-06-02,13544,3850,17394
2022-06-03,13941,3970,17911
2022-06-04,8835,2549,11384
2022-06-05,6848,1945,8793
2022-06-06,6845,2020,8865
2022-06-07,13344,3817,17161
2022-06-08,13569,3899,17468
2022-06-09,13648,3819,17467
2022-06-10,14031,4088,18119
2022-06-11,9559,2862,12421
2022-06-12,7035,1833,8868
2022-06-13,13496,3891,17387
2022-06-14,13661,3955,17616
2022-06-15,13744,3988,17732
2022-06-16,13592,3925,17517
2022-06-17,14090,4140,18230
2022-06-18,9400,2891,12291
2022-06-19,6890,1821,8711
2022-06-20,13369,3820,17189
2022-06-21,13387,3824,17211
2022-06-22,13777,3998,17775
2022-06-23,13247,3814,17061
2022-06-24,14020,4045,18065
2022-06-25,9569,2841,12410
2022-06-26,6777,1758,8535
2022-06-27,13078,3860,16938
2022-06-28,13013,3840,16853
2022-06-29,13070,3698,16768
2022-06-30,12741,3802,16543
2022-07-01,13782,4235,18017
2022-07-02,9362,2712,12074
2022-07-03,6814,1796,8610
2022-07-04,13013,3830,16843
2022-07-05,13222,3835,17057
2022-07-06,13368,3841,17209
2022-07-07,13154,3905,17059
2022-07-08,13759,3982,17741
2022-07-09,8807,2618,11425
2022-07-10,6503,1757,8260
2022-07-11,13149,3723,16872
2022-07-12,13303,3909,17212
2022-07-13,12894,3794,16688
2022-07-14,13428,3938,17366
2022-07-15,13705,4172,17877
2022-07-16,9091,2741,11832
2022-07-17,6715,1725,8440
2022-07-18,12886,3716,16602
2022-07-19,13100,3835,16935
2022-07-20,13066,3916,16982
2022-07-21,12542,3855,16397
2022-07-22,13128,3978,17106
2022-07-23,8331,2461,10792
2022-07-24,6448,1628,8076
2022-07-25,12369,3689,16058
2022-07-26,12628,3776,16404
2022-07-27,12597,3746,16343
2022-07-28,12274,3799,16073
2022-07-29,12621,3878,16499
2022-07-30,7807,2301,10108
2022-07-31,5980,1630,7610
2022-08-01,11453,3431,14884
2022-08-02,11599,3418,15017
2022-08-03,11544,3540,15084
2022-08-04,12060,3572,15632
2022-08-05,12285,3527,15812
2022-08-06,8104,2430,10534
2022-08-07,6255,1648,7903
2022-08-08,11473,3372,14845
2022-08-09,11099,3206,14305
2022-08-10,12174,3635,15809
2022-08-11,12002,3416,15418
2022-08-12,12759,3789,16548
2022-08-13,7753,2315,10068
2022-08-14,6347,1708,8055
2022-08-15,6140,1583,7723
2022-08-16,12212,3580,15792
2022-08-17,12517,3729,16246
2022-08-18,12788,3606,16394
2022-08-19,12765,3682,16447
2022-08-20,8559,2567,11126
2022-08-21,6579,1762,8341
2022-08-22,12836,3705,16541
2022-08-23,13105,3693,16798
2022-08-24,13278,3700,16978
2022-08-25,13003,3825,16828
2022-08-26,13573,3929,17502
2022-08-27,9224,2639,11863
2022-08-28,6973,1849,8822
2022-08-29,12849,3672,16521
2022-08-30,12910,3692,16602
2022-08-31,13416,3873,17289
2022-09-01,13565,3850,17415
2022-09-02,13966,3993,17959
2022-09-03,9265,2668,11933
2022-09-04,6391,1741,8132
2022-09-05,12502,3448,15950
2022-09-06,12626,3690,16316
2022-09-07,14043,4034,18077
2022-09-08,13436,3867,17303
2022-09-09,5124,1479,6603
2022-09-10,4438,1115,5553
2022-09-11,5866,1392,7258
2022-09-12,6291,1639,7930
2022-09-13,12654,3591,16245
2022-09-14,13545,3678,17223
2022-09-15,13715,3835,17550
2022-09-16,14984,4108,19092
2022-09-17,9557,2694,12251
2022-09-18,6892,1832,8724
2022-09-19,13378,3747,17125
2022-09-20,13921,3904,17825
2022-09-21,14021,3802,17823
2022-09-22,13897,3881,17778
2022-09-23,14267,4061,18328
2022-09-24,10011,2870,12881
2022-09-25,7264,1927,9191
2022-09-26,13280,3678,16958
2022-09-27,13655,4017,17672
2022-09-28,13879,3896,17775
2022-09-29,13842,3909,17751
2022-09-30,14222,4060,18282
2022-10-01,9327,2608,11935
2022-10-02,7191,1870,9061
2022-10-03,6113,1604,7717
2022-10-04,13518,3808,17326
2022-10-05,13918,3923,17841
2022-10-06,13699,3906,17605
2022-10-07,14622,4034,18656
2022-10-08,9894,2980,12874
2022-10-09,6903,1850,8753
2022-10-10,7172,2074,9246
2022-10-11,13635,3871,17506
2022-10-12,13920,3901,17821
2022-10-13,13991,3911,17902
2022-10-14,14475,4022,18497
2022-10-15,10168,3085,13253
2022-10-16,7503,2077,9580
2022-10-17,13857,3840,17697
2022-10-18,13750,3870,17620
2022-10-19,14119,3861,17980
2022-10-20,13736,3815,17551
2022-10-21,14284,4072,18356
2022-10-22,10348,2994,13342
2022-10-23,7733,1941,9674
2022-10-24,13454,3836,17290
2022-10-25,13713,3873,17586
2022-10-26,14102,4014,18116
2022-10-27,14067,3962,18029
2022-10-28,14494,4073,18567
2022-10-29,12174,3809,15983
2022-10-30,7422,2026,9448
2022-10-31,13363,3751,17114
2022-11-01,13639,3750,17389
2022-11-02,13674,3927,17601
2022-11-03,13874,3873,17747
2022-11-04,14189,3919,18108
2022-11-05,9547,2833,12380
2022-11-06,7423,1912,9335
2022-11-07,13311,3801,17112
2022-11-08,13777,3796,17573
2022-11-09,14019,3816,17835
2022-11-10,13843,3919,17762
2022-11-11,14182,4149,18331
2022-11-12,9583,2826,12409
2022-11-13,6906,1743,8649
2022-11-14,13082,3803,16885
2022-11-15,13285,3825,17110
2022-11-16,13852,3681,17533
2022-11-17,13337,3777,17114
2022-11-18,13464,3922,17386
2022-11-19,9628,2821,12449
2022-11-20,7547,1887,9434
2022-11-21,13552,3839,17391
2022-11-22,13783,3781,17564
2022-11-23,13961,3909,17870
2022-11-24,14178,3971,18149
2022-11-25,14486,4043,18529
2022-11-26,9991,2859,12850
2022-11-27,7037,1819,8856
2022-11-28,13175,3660,16835
2022-11-29,13484,3837,17321
2022-11-30,13468,3599,17067
2022-12-01,12979,3702,16681
2022-12-02,13965,3932,17897
2022-12-03,9233,2649,11882
2022-12-04,6943,1780,8723
2022-12-05,13071,3756,16827
2022-12-06,13409,3850,17259
2022-12-07,13930,3970,17900
2022-12-08,13941,3910,17851
2022-12-09,14284,4145,18429
2022-12-10,10280,2991,13271
2022-12-11,7155,1957,9112
2022-12-12,13669,3908,17577
2022-12-13,14291,3989,18280
2022-12-14,13488,3720,17208
2022-12-15,14007,3898,17905
2022-12-16,14276,4269,18545
2022-12-17,10061,3052,13113
2022-12-18,6912,1797,8709
2022-12-19,13029,3798,16827
2022-12-20,13961,3912,17873
2022-12-21,14485,4128,18613
2022-12-22,13834,4018,17852
2022-12-23,14014,4292,18306
2022-12-24,8678,2466,11144
2022-12-25,6795,1688,8483
2022-12-26,12971,3794,16765
2022-12-27,13370,3961,17331
2022-12-28,13411,3946,17357
2022-12-29,13183,3907,17090
2022-12-30,12915,3856,16771
2022-12-31,7816,2383,10199
2023-01-01,5884,1503,7387
2023-01-02,12167,3442,15609
2023-01-03,12609,3607,16216
2023-01-04,12964,3706,16670
2023-01-05,12787,3685,16472
2023-01-06,13351,3938,17289
2023-01-07,8832,2678,11510
2023-01-08,6574,1844,8418
2023-01-09,12820,3744,16564
2023-01-10,13196,3802,16998
2023-01-11,13252,3847,17099
2023-01-12,13300,3820,17120
2023-01-13,13592,4017,17609
2023-01-14,9048,2781,11829
2023-01-15,6752,1755,8507
2023-01-16,13030,3840,16870
2023-01-17,13309,3832,17141
2023-01-18,13510,3960,17470
2023-01-19,13302,3920,17222
2023-01-20,12590,3681,16271
2023-01-21,4783,1352,6135
2023-01-22,4448,1095,5543
2023-01-23,5332,1367,6699
2023-01-24,4831,1207,6038
2023-01-25,11576,3252,14828
2023-01-26,13161,3811,16972
2023-01-27,13740,4104,17844
2023-01-28,8928,2600,11528
2023-01-29,6678,1798,8476
2023-01-30,13168,3761,16929
2023-01-31,13319,3897,17216
2023-02-01,13556,3912,17468
2023-02-02,13689,3985,17674
2023-02-03,13540,4057,17597
2023-02-04,9526,2777,12303
2023-02-05,6951,1852,8803
2023-02-06,13007,3824,16831
2023-02-07,13295,3899,17194
2023-02-08,13611,3940,17551
2023-02-09,13449,3871,17320
2023-02-10,13771,3985,17756
2023-02-11,9745,3049,12794
2023-02-12,7063,1993,9056
2023-02-13,13090,3855,16945
2023-02-14,13606,4062,17668
2023-02-15,13655,3958,17613
2023-02-16,13668,4081,17749
2023-02-17,14022,4107,18129
2023-02-18,9644,2910,12554
2023-02-19,7441,2121,9562
2023-02-20,13269,3834,17103
2023-02-21,13573,4044,17617
2023-02-22,13504,4064,17568
2023-02-23,13902,3998,17900
2023-02-24,14262,4308,18570
2023-02-25,9663,2978,12641
2023-02-26,7301,2031,9332
2023-02-27,13158,3799,16957
2023-02-28,13760,4134,17894
2023-03-01,7650,2269,9919
2023-03-02,13416,4027,17443
2023-03-03,14268,4182,18450
2023-03-04,9544,3004,12548
2023-03-05,7003,1921,8924
2023-03-06,13746,3876,17622
2023-03-07,13995,4015,18010
2023-03-08,14116,4024,18140
2023-03-09,14029,4065,18094
2023-03-10,14610,4167,18777
2023-03-11,9618,2822,12440
2023-03-12,6570,1774,8344
2023-03-13,13630,4037,17667
2023-03-14,14188,4041,18229
2023-03-15,14138,4002,18140
2023-03-16,14093,4069,18162
2023-03-17,14685,4233,18918
2023-03-18,9729,3096,12825
2023-03-19,7423,1909,9332
2023-03-20,13835,4102,17937
2023-03-21,14154,4049,18203
2023-03-22,14301,3966,18267
2023-03-23,14020,3995,18015
2023-03-24,14683,4391,19074
2023-03-25,10080,2838,12918
2023-03-26,7522,2017,9539
2023-03-27,13846,3925,17771
2023-03-28,14274,4196,18470
2023-03-29,14179,4101,18280
2023-03-30,14313,4163,18476
2023-03-31,14672,4285,18957
2023-04-01,10070,2954,13024
2023-04-02,7639,1933,9572
2023-04-03,13517,4136,17653
2023-04-04,14016,4081,18097
2023-04-05,13390,3736,17126
2023-04-06,13989,4074,18063
2023-04-07,14991,4350,19341
2023-04-08,9930,3146,13076
2023-04-09,8030,2142,10172
2023-04-10,13822,4039,17861
2023-04-11,13712,3936,17648
2023-04-12,14415,4057,18472
2023-04-13,14154,4242,18396
2023-04-14,14601,4394,18995
2023-04-15,9570,3064,12634
2023-04-16,7430,2033,9463
2023-04-17,13846,4054,17900
2023-04-18,13874,4005,17879
2023-04-19,14396,4106,18502
2023-04-20,14125,4090,18215
2023-04-21,14665,4288,18953
2023-04-22,10020,2984,13004
2023-04-23,7654,2032,9686
2023-04-24,13956,4112,18068
2023-04-25,14197,4021,18218
2023-04-26,14196,4141,18337
2023-04-27,14258,4065,18323
2023-04-28,14837,4400,19237
2023-04-29,8902,2781,11683
2023-04-30,7777,2272,10049
2023-05-01,10191,3056,13247
2023-05-02,14105,4151,18256
2023-05-03,14528,4212,18740
2023-05-04,14541,4368,18909
2023-05-05,6529,2054,8583
2023-05-06,7843,2443,10286
2023-05-07,7479,2002,9481
2023-05-08,14014,3982,17996
2023-05-09,14203,4163,18366
2023-05-10,14552,4118,18670
2023-05-11,14232,4163,18395
2023-05-12,14973,4376,19349
2023-05-13,10563,3056,13619
2023-05-14,7993,2220,10213
2023-05-15,13562,4080,17642
2023-05-16,14456,4152,18608
2023-05-17,14587,4101,18688
2023-05-18,14227,4137,18364
2023-05-19,14934,4337,19271
2023-05-20,10851,3343,14194
2023-05-21,7656,2122,9778
2023-05-22,13877,4002,17879
2023-05-23,14095,4180,18275
2023-05-24,14376,4110,18486
2023-05-25,14621,4250,18871
2023-05-26,14446,4331,18777
2023-05-27,8699,2508,11207
2023-05-28,6739,1804,8543
2023-05-29,7905,2460,10365
2023-05-30,14026,3999,18025
2023-05-31,14310,3948,18258
2023-06-01,14132,4078,18210
2023-06-02,14552,4080,18632
2023-06-03,9678,2971,12649
2023-06-04,7637,2019,9656
2023-06-05,12613,3711,16324
2023-06-06,7500,2066,9566
2023-06-07,14147,3966,18113
2023-06-08,14343,4004,18347
2023-06-09,14689,4271,18960
2023-06-10,10012,2990,13002
2023-06-11,7311,2072,9383
2023-06-12,13723,4119,17842
2023-06-13,14157,4101,18258
2023-06-14,14118,4001,18119
2023-06-15,14245,4127,18372
2023-06-16,14773,4286,19059
2023-06-17,10123,3092,13215
2023-06-18,7637,2016,9653
2023-06-19,13501,3904,17405
2023-06-20,13941,4135,18076
2023-06-21,13919,4040,17959
2023-06-22,14308,4274,18582
2023-06-23,14926,4235,19161
2023-06-24,10050,3162,13212
2023-06-25,7391,1994,9385
2023-06-26,13309,3827,17136
2023-06-27,13933,4013,17946
2023-06-28,14190,3999,18189
2023-06-29,13165,3720,16885
2023-06-30,14463,4161,18624
